handle	text
realDonaldTrump	"Arena was packed, totally electric!"
realDonaldTrump	MAKE AMERICA GREAT AGAIN! https://t.co/qL9rjb7OsD
realDonaldTrump	"Great job @EricTrump! Proud of you!
#AmericaFirst #RNCinCLE https://t.co/S7IHXDrmsJ"
realDonaldTrump	"I am soooo proud of my children, Don, Eric and Tiffany - their speeches, under enormous pressure, were incredible. Ivanka intros me tonight!"
realDonaldTrump	"Ted Cruz talks about the Constitution but doesn't say that if the Dems win the Presidency, the new JUSTICES appointed will destroy us all!"
realDonaldTrump	Limited opportunity to get your OFFICIAL Trump gear! Shop now!  https://t.co/3lUaSztKYx
realDonaldTrump	"Other than a small group of people who have suffered massive and embarrassing losses, the party is VERY united. Great love in the arena!"
realDonaldTrump	"Great job @IvankaTrump! #RNCinCLE
https://t.co/swsAKE11F0"
realDonaldTrump	We’ve just set a new goal: raise $4 million from our grassroots supporters by MIDNIGHT! https://t.co/Ssrh55C6hW https://t.co/9Hd6dRcojF
realDonaldTrump	We’ve just set a new goal: raise $4 million from our grassroots supporters by MIDNIGHT! https://t.co/Ssrh55C6hW https://t.co/8E0LiC8wYE
realDonaldTrump	Thank you @DonaldJTrumpJr. Proud of you! #RNCinCLE #TrumpPence2016 https://t.co/gobSNWughP
realDonaldTrump	I’m with you! I will work hard and never let you down. Make America Great Again! https://t.co/V92PkdHbG6 https://t.co/SQs6ERk6El
realDonaldTrump	I’m with you! I will work hard and never let you down. Make America Great Again! https://t.co/V92PkdHbG6 https://t.co/FhWHekyU4Q
realDonaldTrump	This is a MOVEMENT! #RNCinCLE https://t.co/bdox6JcrAp
realDonaldTrump	You can watch 360 video live from the podium! https://t.co/yqcIsBUdAi #RNCinCLE #TrumpIsWithYou #MakeAmericaGreatAgain
realDonaldTrump	FORMAL ACCEPTANCE OF THE NOMINATION! #TrumpPence16 https://t.co/E6ZtVjSQZa
realDonaldTrump	"MAKE AMERICA SAFE AND GREAT AGAIN! #RNCinCLE
https://t.co/KH2ZFHUHGP"
realDonaldTrump	What a great four days in Cleveland. So proud of the great job done by the RNC and all. The police and Secret Service were fantastic!
realDonaldTrump	Thank you Cleveland. We love you and will be back many times!
realDonaldTrump	"One of the best produced, including the incredible stage &amp; set, in the history of conventions. Great unity! Big T.V. ratings! @KarlRove"
realDonaldTrump	"Another attack, this time in Germany. Many killed. God bless the people of Munich."
realDonaldTrump	Is it the same Kaine that took hundreds of thousands of dollars in gifts while Governor of Virginia and didn't get indicted while Bob M did?
realDonaldTrump	I highly recommend the just out book - THE FIELD OF FIGHT - by General Michael Flynn. How to defeat radical Islam.
realDonaldTrump	"""@Theresa_Cali: @realDonaldTrump General Michael Flynn will make a great Secretary of Defense when you become POTUS! #MakeAmericaSafeAgain"""
realDonaldTrump	"The Bernie Sanders supporters are furious with the choice of Tim Kaine, who represents the opposite of what Bernie stands for. Philly fight?"
realDonaldTrump	"Tim Kaine is, and always has been, owned by the banks. Bernie supporters are outraged, was their last choice. Bernie fought for nothing!"
realDonaldTrump	"Pocahontas wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate. Also, Crooked Hillary hates her!"
realDonaldTrump	"Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes, really vicious. RIGGED"
realDonaldTrump	Crooked Hillary Clinton has destroyed jobs and manufacturing in Pennsylvania. Against steelworkers and miners. Husband signed NAFTA.
realDonaldTrump	Funny that the Democrats would have their convention in Pennsylvania where her husband and her killed so many jobs. I will bring jobs back!
realDonaldTrump	Tim Kaine has been praising the Trans Pacific Partnership and has been pushing hard to get it approved. Job killer!
realDonaldTrump	I will bring jobs back and get wages up. People haven't had a real wage increase in almost twenty years. Clinton killed jobs!
realDonaldTrump	Just saw Crooked Hillary and Tim Kaine together. ISIS and our other enemies are drooling. They don't look presidential to me!
realDonaldTrump	"The Wikileaks e-mail release today was so bad to Sanders that it will make it impossible for him to support her, unless he is a fraud!"
realDonaldTrump	Thank you to everyone for the wonderful reviews of my speech on Thursday night. From the heart!
realDonaldTrump	"""@OliMauritania: @realDonaldTrump Kaine supported the stupidest deal in the history of deals https://t.co/0FFeKTsuJn #HillaryKaine2016"""
realDonaldTrump	"""@NancyNielsenn: @realDonaldTrump Dinesh D'Sousa Hillary's America. see it"""
realDonaldTrump	"#MakeAmericaGreatAgain
#TrumpPence16 https://t.co/gCzHX1nyxD"
realDonaldTrump	The Crooked Hillary V.P. choice is VERY disrespectful to Bernie Sanders and all of his supporters. Just another case of BAD JUDGEMENT by H!
realDonaldTrump	"Bernie Sanders started off strong, but with the selection of Kaine for V.P., is ending really weak. So much for a movement! TOTAL DISRESPECT"
realDonaldTrump	"Wow, President Obama's brother, Malik, just announced that he is voting for me. Was probably treated badly by president-like everybody else!"
realDonaldTrump	"Looks like the Bernie people will fight. If not, their BLOOD, SWEAT AND TEARS was a total waste of time. Kaine stands for opposite!"
realDonaldTrump	An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.
realDonaldTrump	"There is no longer a Bernie Sanders ""political revolution."" He is turning out to be a weak and somewhat pathetic figure,wants it all to end!"
realDonaldTrump	"Sorry folks, but Bernie Sanders is exhausted, just can't go on any longer. He is trying to dismiss the new e-mails and DNC disrespect. SAD!"
realDonaldTrump	"Today proves what I have always known, that @Reince Priebus is the tough one and the smart one, not Debbie Wasserman Shultz (@DWStweets.)"
realDonaldTrump	"I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted, no energy left!"
realDonaldTrump	"The @CNN panels are so one sided, almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!"
realDonaldTrump	"If the Republican Convention had blown up with e-mails, resignation of boss and the beat down of a big player. (Bernie), media would go wild"
realDonaldTrump	"Crooked Hillary Clinton was not at all loyal to the person in her rigged system that pushed her over the top, DWS. Too bad Bernie flamed out"
realDonaldTrump	"Even though Bernie Sanders has lost his energy and his strength, I don't believe that his supporters will let Crooked Hillary off the hook!"
realDonaldTrump	The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!
realDonaldTrump	"The highly neurotic Debbie Wasserman Schultz is angry that, after stealing and cheating her way to a Crooked Hillary victory, she's out!"
realDonaldTrump	"The ratings for the Republican National Convention were very good, but for the final night, my speech, great. Thank you!"
realDonaldTrump	Watched Crooked Hillary Clinton and Tim Kaine on 60 Minutes. No way they are going to fix America's problems. ISIS &amp; all others laughing!
realDonaldTrump	"The new joke in town is that Russia leaked the disastrous DNC e-mails, which should never have been written (stupid), because Putin likes me"
realDonaldTrump	"How much BAD JUDGEMENT was on display by the people in DNC in writing those really dumb e-mails, using even religion, against Bernie!"
realDonaldTrump	Hillary was involved in the e-mail scandal because she is the only one with judgement so bad that such a thing could have happened!
realDonaldTrump	Thank you! #MakeAmericaGreatAgain https://t.co/Pzs9uwgzam
realDonaldTrump	"If Bernie Sanders, after seeing the just released e-mails, continues to look exhausted and done, then his legacy will never be the same."
realDonaldTrump	"Crooked Hillary Clinton knew everything that her ""servant"" was doing at the DNC - they just got caught, that's all! They laughed at Bernie."
realDonaldTrump	"Here we go again with another Clinton scandal, and e-mails yet (can you believe). Crooked Hillary knew the fix was in, B never had a chance!"
realDonaldTrump	"Wow, the Republican Convention went so smoothly compared to the Dems total mess. But fear not, the dishonest media will find a good spinnnn!"
realDonaldTrump	The State of Florida is so embarrassed by the antics of Crooked Hillary Clinton and Debbie Wasserman Schultz that they will vote for CHANGE!
realDonaldTrump	"Great POLL numbers are coming out all over. People don't want another four years of Obama, and Crooked Hillary would be even worse. #MAGA"
realDonaldTrump	"#MakeAmericaGreatAgain 
https://t.co/EXsoUOsEP4 https://t.co/3ji7a14GSw"
realDonaldTrump	"MAKE AMERICA SAFE AND GREAT AGAIN! #TrumpPence16
https://t.co/4O4yjh7X4O https://t.co/cptBaZbV1v"
realDonaldTrump	"Thank you Roanoke, Virginia- be back soon! #TrumpPence16
https://t.co/rwxXhfFsn1 https://t.co/HwqI2iGPDu"
realDonaldTrump	"Thank you OHIO! #TrumpPence16
https://t.co/NOF9Td9BHs https://t.co/WPMBkYjuIm"
realDonaldTrump	"Clinton betrayed Bernie voters. Kaine supports TPP, is in pocket of Wall Street, and backed Iraq War."
realDonaldTrump	"While Bernie has totally given up on his fight for the people, we welcome all voters who want a better future for our workers."
realDonaldTrump	"Hard to believe that Bernie Sanders has done such a complete fold. He got NOTHING for all of the time, energy and money. The V.P. a joke!"
realDonaldTrump	I was at @FoxNews and met Juan Williams in passing.  He asked if he could have pictures taken with me. I said fine. He then trashes on air!
realDonaldTrump	"If Cory Booker is the future of the Democratic Party, they have no future! I know more about Cory than he knows about himself."
realDonaldTrump	Sad to watch Bernie Sanders abandon his revolution. We welcome all voters who want to fix our rigged system and bring back our jobs.
realDonaldTrump	"Elizabeth Warren, often referred to as Pocahontas, just misrepresented me and spoke glowingly about Crooked Hillary, who she always hated!"
realDonaldTrump	"Bernie Sanders totally sold out to Crooked Hillary Clinton. All of that work, energy and money, and nothing to show for it! Waste of time."
realDonaldTrump	"Funny, if you listen to @FoxNews, the Democrats did not have a good day. If you listen to the other two, they are fawning. What a difference"
realDonaldTrump	"Why aren't the Democrats speaking about ISIS, bad trade deals, broken borders, police and law and order. The Republican Convention was great"
realDonaldTrump	Pocahontas bombed last night! Sad to watch.
realDonaldTrump	"Join us tomorrow in Scranton, Pennsylvania at 3pm!
#TrumpPence16 #MAGA 
Tickets: https://t.co/4FTydj8s9U https://t.co/7zMKhhMmhp"
realDonaldTrump	"Join us in Toledo, Ohio- tomorrow night at 8pm! #TrumpPence16 #MAGA
Tickets: https://t.co/ERNRrksikq https://t.co/zmGZauCnQF"
realDonaldTrump	"Thank you New Hampshire! 
#MakeAmericaGreatAgain https://t.co/KRCdV77BQp"
realDonaldTrump	The invention of email has proven to be a very bad thing for Crooked Hillary in that it has proven her to be both incompetent and a liar!
realDonaldTrump	"Bernie's exhausted, he just wants to shut down and go home to bed!"
realDonaldTrump	Dems don't want to talk ISIS b/c Hillary's foreign interventions unleashed ISIS &amp; her refugee plans make it easier for them to come here.
realDonaldTrump	"In order to try and deflect the horror and stupidity of the Wikileakes disaster, the Dems said maybe it is Russia dealing with Trump. Crazy!"
realDonaldTrump	"For the record, I have ZERO investments in Russia."
realDonaldTrump	I’m with you! I will work hard and never let you down. Make America Great Again! https://t.co/ajAJ13xQvr
realDonaldTrump	I'm with you! I will work hard and never let you down. Make America Great Again! https://t.co/LwxMIAn0kK
realDonaldTrump	I'm with you! I will work hard and never let you down. Make America Great Again! https://t.co/CWfECeUSSq
realDonaldTrump	"You have no idea what my strategy on ISIS is, and neither does ISIS (a good thing). Please get your facts straight - thanks. @megynkelly"
realDonaldTrump	"No matter what Bill Clinton says and no matter how well he says it, the phony media will exclaim it to be incredible. Highly overrated!"
realDonaldTrump	"I hate to say it, but the Republican Convention was far more interesting (with a much more beautiful set) than the Democratic Convention!"
