"trend","symbol","n_period","l_period","date","target","pred_final_avg","pred_final"
"bullish","AAPL",5,1,2020-02-11,"No",0.192613681073618,0
"bullish","AAPL",5,1,2020-02-12,"No",0.168300393920019,0
"bullish","AAPL",5,1,2020-02-13,"No",0.140232506220018,0
"bullish","AAPL",5,1,2020-02-14,"No",0.11705872816374,0
"bullish","AAPL",5,1,2020-02-18,"No",0.159494552760875,0
"bullish","AAPL",5,1,2020-02-19,"No",0.197701667915454,0
"bullish","AAPL",5,1,2020-02-20,"No",0.159990485156133,0
"bullish","AAPL",5,1,2020-02-21,"No",0.867944262547705,1
"bullish","AAPL",5,1,2020-02-24,"No",0.180196870570714,0
"bullish","AAPL",5,1,2020-02-25,"No",0.245836595711624,0
"bullish","AAPL",5,1,2020-02-26,"No",0.231967154533652,0
"bullish","AAPL",5,1,2020-02-27,"Yes",0.197942124517863,0
"bullish","AAPL",5,1,2020-02-28,"Yes",0.0977451863422464,0
"bullish","AAPL",5,1,2020-03-02,"No",0.260699860021115,0
"bullish","AAPL",5,1,2020-03-03,"No",0.144255861679442,0
"bullish","AAPL",5,1,2020-03-04,"No",0.225896809592959,0
"bullish","AAPL",5,1,2020-03-05,"No",0.415179241482025,0
"bullish","AAPL",5,1,2020-03-06,"No",0.534913785236763,1
"bullish","AAPL",5,1,2020-03-09,"No",0.216656087359134,0
"bullish","AAPL",5,1,2020-03-10,"No",0.551686083231371,1
"bullish","AAPL",5,1,2020-03-11,"No",0.251601184421772,0
"bullish","AAPL",5,1,2020-03-12,"No",0.702979531374993,1
"bullish","AAPL",5,1,2020-03-13,"No",0.893361289839494,1
"bullish","AAPL",5,1,2020-03-16,"No",0.28773344335573,0
"bullish","AAPL",5,1,2020-03-17,"No",0.19947169532908,0
"bullish","AAPL",5,1,2020-03-18,"No",0.219881048082376,0
"bullish","AAPL",5,1,2020-03-19,"Yes",0.341948854733944,0
"bullish","AAPL",5,1,2020-03-20,"Yes",0.356859810826358,0
"bullish","AAPL",5,1,2020-03-23,"Yes",0.565406978901405,1
"bullish","AAPL",5,1,2020-03-24,"No",0.471773950442766,0
"bullish","AAPL",5,1,2020-03-25,"No",0.692885586643827,1
"bullish","AAPL",5,1,2020-03-26,"No",0.567370154253059,1
"bullish","AAPL",5,1,2020-03-27,"No",0.701606277680711,1
"bullish","AAPL",5,1,2020-03-30,"No",0.328531413052642,0
"bullish","AAPL",5,1,2020-03-31,"No",0.501658305775068,1
"bullish","AAPL",5,1,2020-04-01,"Yes",0.326367609970951,0
"bullish","AAPL",5,1,2020-04-02,"Yes",0.57152521010243,1
"bullish","AAPL",5,1,2020-04-03,"Yes",0.232629448765811,0
"bullish","AAPL",5,1,2020-04-06,"Yes",0.36446590394746,0
"bullish","AAPL",5,1,2020-04-07,"Yes",0.259645114193627,0
"bullish","AAPL",5,1,2020-04-08,"Yes",0.067883369086318,0
"bullish","AAPL",5,1,2020-04-09,"Yes",0.0700770868595842,0
"bullish","AAPL",5,1,2020-04-13,"No",0.152727842740659,0
"bullish","AAPL",5,1,2020-04-14,"No",0.246251557120472,0
"bullish","AAPL",5,1,2020-04-15,"No",0.138588832885559,0
"bullish","AAPL",5,1,2020-04-16,"No",0.167994074250126,0
"bullish","AAPL",5,1,2020-04-17,"No",0.483246076927468,0
"bullish","AAPL",5,1,2020-04-20,"No",0.234061539039475,0
"bullish","AAPL",5,1,2020-04-21,"Yes",0.786011688468023,1
"bullish","AAPL",5,1,2020-04-22,"Yes",0.578873064375515,1
"bullish","AAPL",5,1,2020-04-23,"Yes",0.544352218965064,1
"bullish","AAPL",5,1,2020-04-24,"No",0.158531581913081,0
"bullish","AAPL",5,1,2020-04-27,"No",0.0967895841020455,0
"bullish","AAPL",5,1,2020-04-28,"Yes",0.270026977020557,0
"bullish","AAPL",5,1,2020-04-29,"Yes",0.102164978093932,0
"bullish","AAPL",5,1,2020-04-30,"No",0.116768284924959,0
"bullish","AAPL",5,1,2020-05-01,"Yes",0.187863492427271,0
"bullish","AAPL",5,1,2020-05-04,"Yes",0.10097011916774,0
"bullish","AAPL",5,1,2020-05-05,"Yes",0.095988025831728,0
"bullish","AAPL",5,1,2020-05-06,"No",0.0814599656341937,0
"bullish","AAPL",5,1,2020-05-07,NA,0.0825020477175495,0
"bullish","AAPL",5,1,2020-05-08,NA,0.176184466416582,0
"bullish","AAPL",5,1,2020-05-11,NA,0.33078236457931,0
"bullish","AAPL",5,1,2020-05-12,NA,0.188019453590873,0
"bullish","AAPL",5,1,2020-05-13,NA,0.200290908128674,0
"bullish","AAPL",1,5,2020-01-03,"No",0.0556201722577138,0
"bullish","AAPL",1,5,2020-01-06,"No",0.0706749157273949,0
"bullish","AAPL",1,5,2020-01-07,"Yes",0.130807495042468,0
"bullish","AAPL",1,5,2020-01-08,"Yes",0.246708427757884,0
"bullish","AAPL",1,5,2020-01-09,"No",0.0555997992619214,0
"bullish","AAPL",1,5,2020-01-10,"Yes",0.0514136134633401,0
"bullish","AAPL",1,5,2020-01-13,"No",0.169755273021965,0
"bullish","AAPL",1,5,2020-01-14,"No",0.0580185980555211,0
"bullish","AAPL",1,5,2020-01-15,"No",0.068165106234973,0
"bullish","AAPL",1,5,2020-01-16,"No",0.34952477259651,0
"bullish","AAPL",1,5,2020-01-17,"No",0.065548365685819,0
"bullish","AAPL",1,5,2020-01-21,"No",0.177468667167583,0
"bullish","AAPL",1,5,2020-01-22,"No",0.279888368840306,0
"bullish","AAPL",1,5,2020-01-23,"No",0.725716444689709,1
"bullish","AAPL",1,5,2020-01-24,"No",0.272790500745881,0
"bullish","AAPL",1,5,2020-01-27,"Yes",0.869052384135023,1
"bullish","AAPL",1,5,2020-01-28,"Yes",0.742367063532837,1
"bullish","AAPL",1,5,2020-01-29,"No",0.0914368509459966,0
"bullish","AAPL",1,5,2020-01-30,"No",0.711726627210462,1
"bullish","AAPL",1,5,2020-01-31,"No",0.845497852370875,1
"bullish","AAPL",1,5,2020-02-03,"Yes",0.716684617630662,1
"bullish","AAPL",1,5,2020-02-04,"No",0.315015295998508,0
"bullish","AAPL",1,5,2020-02-05,"No",0.32847445931643,0
"bullish","AAPL",1,5,2020-02-06,"No",0.355324647714893,0
"bullish","AAPL",1,5,2020-02-07,"No",0.318918759734113,0
"bullish","AAPL",1,5,2020-02-10,"No",0.200458812484105,0
"bullish","AAPL",1,5,2020-02-11,"Yes",0.355299828713443,0
"bullish","AAPL",1,5,2020-02-12,"No",0.184325503967151,0
"bullish","AAPL",1,5,2020-02-13,"No",0.446059511752188,0
"bullish","AAPL",1,5,2020-02-14,"No",0.779001201031813,1
"bullish","AAPL",1,5,2020-02-18,"No",0.676533078765777,1
"bullish","AAPL",1,5,2020-02-19,"No",0.203266969278902,0
"bullish","AAPL",1,5,2020-02-20,"No",0.908191671390612,1
"bullish","AAPL",1,5,2020-02-21,"No",0.649373802354856,1
"bullish","AAPL",1,5,2020-02-24,"No",0.522237872399906,1
"bullish","AAPL",1,5,2020-02-25,"Yes",0.427363771818569,0
"bullish","AAPL",1,5,2020-02-26,"No",0.51777500210499,1
"bullish","AAPL",1,5,2020-02-27,"No",0.874863719512081,1
"bullish","AAPL",1,5,2020-02-28,"Yes",0.789780666079424,1
"bullish","AAPL",1,5,2020-03-02,"No",0.377879121248174,0
"bullish","AAPL",1,5,2020-03-03,"Yes",0.43555128370389,0
"bullish","AAPL",1,5,2020-03-04,"No",0.0911889937355746,0
"bullish","AAPL",1,5,2020-03-05,"No",0.744467572099419,1
"bullish","AAPL",1,5,2020-03-06,"No",0.721759736967706,1
"bullish","AAPL",1,5,2020-03-09,"Yes",0.319409207687528,0
"bullish","AAPL",1,5,2020-03-10,"No",0.232445887309036,0
"bullish","AAPL",1,5,2020-03-11,"No",0.131951212984308,0
"bullish","AAPL",1,5,2020-03-12,"Yes",0.222437299679104,0
"bullish","AAPL",1,5,2020-03-13,"No",0.0814148773759407,0
"bullish","AAPL",1,5,2020-03-16,"Yes",0.177670700423851,0
"bullish","AAPL",1,5,2020-03-17,"No",0.208469391037992,0
"bullish","AAPL",1,5,2020-03-18,"No",0.221368077615404,0
"bullish","AAPL",1,5,2020-03-19,"No",0.743357893139698,1
"bullish","AAPL",1,5,2020-03-20,"No",0.247859642187074,0
"bullish","AAPL",1,5,2020-03-23,"Yes",0.176873969286508,0
"bullish","AAPL",1,5,2020-03-24,"No",0.725542055132207,1
"bullish","AAPL",1,5,2020-03-25,"Yes",0.370504981617212,0
"bullish","AAPL",1,5,2020-03-26,"No",0.358554101399633,0
"bullish","AAPL",1,5,2020-03-27,"Yes",0.347234826094581,0
"bullish","AAPL",1,5,2020-03-30,"No",0.49895852023197,0
"bullish","AAPL",1,5,2020-03-31,"No",0.393129294106553,0
"bullish","AAPL",1,5,2020-04-01,"Yes",0.314122694633513,0
"bullish","AAPL",1,5,2020-04-02,"No",0.0853886618783499,0
"bullish","AAPL",1,5,2020-04-03,"Yes",0.307681687999047,0
"bullish","AAPL",1,5,2020-04-06,"No",0.574058531832634,1
"bullish","AAPL",1,5,2020-04-07,"Yes",0.0707242724149904,0
"bullish","AAPL",1,5,2020-04-08,"No",0.0675377519743662,0
"bullish","AAPL",1,5,2020-04-09,"Yes",0.0527097573761016,0
"bullish","AAPL",1,5,2020-04-13,"Yes",0.196546611618794,0
"bullish","AAPL",1,5,2020-04-14,"No",0.0639022313926022,0
"bullish","AAPL",1,5,2020-04-15,"No",0.0785563811141614,0
"bullish","AAPL",1,5,2020-04-16,"No",0.298036541828686,0
"bullish","AAPL",1,5,2020-04-17,"No",0.137385253677526,0
"bullish","AAPL",1,5,2020-04-20,"No",0.206575446773598,0
"bullish","AAPL",1,5,2020-04-21,"Yes",0.0911750101978671,0
"bullish","AAPL",1,5,2020-04-22,"No",0.0644161840194781,0
"bullish","AAPL",1,5,2020-04-23,"Yes",0.0716713425384268,0
"bullish","AAPL",1,5,2020-04-24,"No",0.0612965382472143,0
"bullish","AAPL",1,5,2020-04-27,"No",0.0552019251171656,0
"bullish","AAPL",1,5,2020-04-28,"Yes",0.277687754358562,0
"bullish","AAPL",1,5,2020-04-29,"Yes",0.394597649094619,0
"bullish","AAPL",1,5,2020-04-30,"No",0.282552490794548,0
"bullish","AAPL",1,5,2020-05-01,"No",0.076671062262605,0
"bullish","AAPL",1,5,2020-05-04,"Yes",0.0813672117014116,0
"bullish","AAPL",1,5,2020-05-05,"No",0.0593938330812886,0
"bullish","AAPL",1,5,2020-05-06,"No",0.052169564262185,0
"bullish","AAPL",1,5,2020-05-07,"Yes",0.0690676607129976,0
"bullish","AAPL",1,5,2020-05-08,"Yes",0.0699873981000266,0
"bullish","AAPL",1,5,2020-05-11,"No",0.137608726783345,0
"bullish","AAPL",1,5,2020-05-12,"No",0.25958275403016,0
"bullish","AAPL",1,5,2020-05-13,NA,0.0628392854307563,0
"bullish","AAPL",2,5,2020-01-03,"No",0.0601156977803414,0
"bullish","AAPL",2,5,2020-01-06,"No",0.0627572380691775,0
"bullish","AAPL",2,5,2020-01-07,"Yes",0.0537881824605613,0
"bullish","AAPL",2,5,2020-01-08,"Yes",0.0879660338817117,0
"bullish","AAPL",2,5,2020-01-09,"Yes",0.072569383633183,0
"bullish","AAPL",2,5,2020-01-10,"No",0.0737412875580889,0
"bullish","AAPL",2,5,2020-01-13,"No",0.0860538156756255,0
"bullish","AAPL",2,5,2020-01-14,"No",0.0932721902487284,0
"bullish","AAPL",2,5,2020-01-15,"Yes",0.0730135513633655,0
"bullish","AAPL",2,5,2020-01-16,"No",0.0580127195590463,0
"bullish","AAPL",2,5,2020-01-17,"No",0.0639408386948846,0
"bullish","AAPL",2,5,2020-01-21,"No",0.054418908775626,0
"bullish","AAPL",2,5,2020-01-22,"No",0.0586032124522854,0
"bullish","AAPL",2,5,2020-01-23,"No",0.0557558511895328,0
"bullish","AAPL",2,5,2020-01-24,"No",0.128256716177594,0
"bullish","AAPL",2,5,2020-01-27,"Yes",0.211622414681374,0
"bullish","AAPL",2,5,2020-01-28,"No",0.212130918228021,0
"bullish","AAPL",2,5,2020-01-29,"No",0.443407537350742,0
"bullish","AAPL",2,5,2020-01-30,"No",0.197462486836497,0
"bullish","AAPL",2,5,2020-01-31,"Yes",0.66205493281565,1
"bullish","AAPL",2,5,2020-02-03,"Yes",0.133438495265736,0
"bullish","AAPL",2,5,2020-02-04,"No",0.0669063568179305,0
"bullish","AAPL",2,5,2020-02-05,"No",0.0746496241344271,0
"bullish","AAPL",2,5,2020-02-06,"No",0.0994833131633479,0
"bullish","AAPL",2,5,2020-02-07,"No",0.0425547502540076,0
"bullish","AAPL",2,5,2020-02-10,"No",0.0796174177437397,0
"bullish","AAPL",2,5,2020-02-11,"No",0.0682665792879518,0
"bullish","AAPL",2,5,2020-02-12,"No",0.161446101204278,0
"bullish","AAPL",2,5,2020-02-13,"No",0.0745644582521136,0
"bullish","AAPL",2,5,2020-02-14,"No",0.0592585375369058,0
"bullish","AAPL",2,5,2020-02-18,"No",0.637675824077916,1
"bullish","AAPL",2,5,2020-02-19,"No",0.0848366855916994,0
"bullish","AAPL",2,5,2020-02-20,"No",0.652795701709143,1
"bullish","AAPL",2,5,2020-02-21,"No",0.328260773299149,0
"bullish","AAPL",2,5,2020-02-24,"No",0.412005530816825,0
"bullish","AAPL",2,5,2020-02-25,"No",0.420444716850433,0
"bullish","AAPL",2,5,2020-02-26,"No",0.335641759362004,0
"bullish","AAPL",2,5,2020-02-27,"Yes",0.373157482944678,0
"bullish","AAPL",2,5,2020-02-28,"Yes",0.269372699268107,0
"bullish","AAPL",2,5,2020-03-02,"No",0.0616534623736908,0
"bullish","AAPL",2,5,2020-03-03,"No",0.147854870786609,0
"bullish","AAPL",2,5,2020-03-04,"No",0.167944115411638,0
"bullish","AAPL",2,5,2020-03-05,"No",0.0706719015640749,0
"bullish","AAPL",2,5,2020-03-06,"No",0.113658711721649,0
"bullish","AAPL",2,5,2020-03-09,"Yes",0.460167786254045,0
"bullish","AAPL",2,5,2020-03-10,"No",0.203774184857276,0
"bullish","AAPL",2,5,2020-03-11,"No",0.0280668044726396,0
"bullish","AAPL",2,5,2020-03-12,"No",0.781958372607463,1
"bullish","AAPL",2,5,2020-03-13,"No",0.496940637654651,0
"bullish","AAPL",2,5,2020-03-16,"No",0.521235179104306,1
"bullish","AAPL",2,5,2020-03-17,"No",0.703783609157743,1
"bullish","AAPL",2,5,2020-03-18,"No",0.804506259260129,1
"bullish","AAPL",2,5,2020-03-19,"No",0.470236426828345,0
"bullish","AAPL",2,5,2020-03-20,"Yes",0.504394218293313,1
"bullish","AAPL",2,5,2020-03-23,"Yes",0.511991808589728,1
"bullish","AAPL",2,5,2020-03-24,"Yes",0.522716392702551,1
"bullish","AAPL",2,5,2020-03-25,"No",0.383764643536979,0
"bullish","AAPL",2,5,2020-03-26,"No",0.460749741170701,0
"bullish","AAPL",2,5,2020-03-27,"Yes",0.397259682069445,0
"bullish","AAPL",2,5,2020-03-30,"No",0.476964003064428,0
"bullish","AAPL",2,5,2020-03-31,"No",0.490853895644888,0
"bullish","AAPL",2,5,2020-04-01,"No",0.446263562143463,0
"bullish","AAPL",2,5,2020-04-02,"Yes",0.612961330315748,1
"bullish","AAPL",2,5,2020-04-03,"Yes",0.602853646275414,1
"bullish","AAPL",2,5,2020-04-06,"No",0.724285549319807,1
"bullish","AAPL",2,5,2020-04-07,"Yes",0.605767856798488,1
"bullish","AAPL",2,5,2020-04-08,"Yes",0.563482541740652,1
"bullish","AAPL",2,5,2020-04-09,"Yes",0.34268512327215,0
"bullish","AAPL",2,5,2020-04-13,"Yes",0.10955670444626,0
"bullish","AAPL",2,5,2020-04-14,"No",0.13771415234925,0
"bullish","AAPL",2,5,2020-04-15,"No",0.095613408089295,0
"bullish","AAPL",2,5,2020-04-16,"No",0.09778861608962,0
"bullish","AAPL",2,5,2020-04-17,"No",0.102956691585868,0
"bullish","AAPL",2,5,2020-04-20,"No",0.12590668250371,0
"bullish","AAPL",2,5,2020-04-21,"Yes",0.641578095321101,1
"bullish","AAPL",2,5,2020-04-22,"Yes",0.274656424128479,0
"bullish","AAPL",2,5,2020-04-23,"Yes",0.194839400746783,0
"bullish","AAPL",2,5,2020-04-24,"No",0.14545237252899,0
"bullish","AAPL",2,5,2020-04-27,"No",0.0720467504955201,0
"bullish","AAPL",2,5,2020-04-28,"Yes",0.109382632174627,0
"bullish","AAPL",2,5,2020-04-29,"No",0.0752871093701511,0
"bullish","AAPL",2,5,2020-04-30,"No",0.107741622808577,0
"bullish","AAPL",2,5,2020-05-01,"Yes",0.195623118225914,0
"bullish","AAPL",2,5,2020-05-04,"Yes",0.0403213237142363,0
"bullish","AAPL",2,5,2020-05-05,"No",0.105644158157669,0
"bullish","AAPL",2,5,2020-05-06,"Yes",0.0579250430791539,0
"bullish","AAPL",2,5,2020-05-07,"Yes",0.0579547788385838,0
"bullish","AAPL",2,5,2020-05-08,"No",0.140413006562589,0
"bullish","AAPL",2,5,2020-05-11,"No",0.155203957679187,0
"bullish","AAPL",2,5,2020-05-12,NA,0.0685315048573781,0
"bullish","AAPL",2,5,2020-05-13,NA,0.0999457833638074,0
"bullish","AAPL",3,5,2020-01-03,"No",0.113430597829642,0
"bullish","AAPL",3,5,2020-01-06,"Yes",0.0664230056792638,0
"bullish","AAPL",3,5,2020-01-07,"Yes",0.135428684048217,0
"bullish","AAPL",3,5,2020-01-08,"Yes",0.0628196445272352,0
"bullish","AAPL",3,5,2020-01-09,"No",0.0913358782961177,0
"bullish","AAPL",3,5,2020-01-10,"No",0.0810288561913328,0
"bullish","AAPL",3,5,2020-01-13,"No",0.0594376611698022,0
"bullish","AAPL",3,5,2020-01-14,"No",0.0814663394560628,0
"bullish","AAPL",3,5,2020-01-15,"No",0.256147314499802,0
"bullish","AAPL",3,5,2020-01-16,"No",0.0853991403644425,0
"bullish","AAPL",3,5,2020-01-17,"No",0.0687377258926874,0
"bullish","AAPL",3,5,2020-01-21,"No",0.132066524982014,0
"bullish","AAPL",3,5,2020-01-22,"No",0.0945283708560917,0
"bullish","AAPL",3,5,2020-01-23,"No",0.099713758603341,0
"bullish","AAPL",3,5,2020-01-24,"No",0.202743526858206,0
"bullish","AAPL",3,5,2020-01-27,"Yes",0.262944761261831,0
"bullish","AAPL",3,5,2020-01-28,"No",0.144862496076983,0
"bullish","AAPL",3,5,2020-01-29,"No",0.20507220588462,0
"bullish","AAPL",3,5,2020-01-30,"No",0.0891018942671035,0
"bullish","AAPL",3,5,2020-01-31,"Yes",0.677374436137278,1
"bullish","AAPL",3,5,2020-02-03,"Yes",0.252009484830287,0
"bullish","AAPL",3,5,2020-02-04,"No",0.112820540416087,0
"bullish","AAPL",3,5,2020-02-05,"No",0.315817725827382,0
"bullish","AAPL",3,5,2020-02-06,"No",0.227661058577929,0
"bullish","AAPL",3,5,2020-02-07,"No",0.422569780855042,0
"bullish","AAPL",3,5,2020-02-10,"No",0.113302808277235,0
"bullish","AAPL",3,5,2020-02-11,"No",0.391663936428462,0
"bullish","AAPL",3,5,2020-02-12,"No",0.15515637193837,0
"bullish","AAPL",3,5,2020-02-13,"No",0.184679351596202,0
"bullish","AAPL",3,5,2020-02-14,"No",0.116327049215413,0
"bullish","AAPL",3,5,2020-02-18,"No",0.201545135506633,0
"bullish","AAPL",3,5,2020-02-19,"No",0.103932102427306,0
"bullish","AAPL",3,5,2020-02-20,"No",0.771333299441733,1
"bullish","AAPL",3,5,2020-02-21,"No",0.546903802141397,1
"bullish","AAPL",3,5,2020-02-24,"No",0.218740961510234,0
"bullish","AAPL",3,5,2020-02-25,"No",0.575840805265317,1
"bullish","AAPL",3,5,2020-02-26,"No",0.122852101114701,0
"bullish","AAPL",3,5,2020-02-27,"Yes",0.489563227881175,0
"bullish","AAPL",3,5,2020-02-28,"Yes",0.140520821721342,0
"bullish","AAPL",3,5,2020-03-02,"No",0.438113949829705,0
"bullish","AAPL",3,5,2020-03-03,"No",0.512852383787418,1
"bullish","AAPL",3,5,2020-03-04,"No",0.623871636803876,1
"bullish","AAPL",3,5,2020-03-05,"No",0.662847065708418,1
"bullish","AAPL",3,5,2020-03-06,"No",0.415610738824206,0
"bullish","AAPL",3,5,2020-03-09,"No",0.411552216534379,0
"bullish","AAPL",3,5,2020-03-10,"No",0.408657489213278,0
"bullish","AAPL",3,5,2020-03-11,"No",0.413326925127754,0
"bullish","AAPL",3,5,2020-03-12,"No",0.779937075996524,1
"bullish","AAPL",3,5,2020-03-13,"No",0.8512022569083,1
"bullish","AAPL",3,5,2020-03-16,"No",0.849603080665937,1
"bullish","AAPL",3,5,2020-03-17,"No",0.607414015723329,1
"bullish","AAPL",3,5,2020-03-18,"No",0.449938486979172,0
"bullish","AAPL",3,5,2020-03-19,"No",0.660480895775042,1
"bullish","AAPL",3,5,2020-03-20,"Yes",0.862407028968766,1
"bullish","AAPL",3,5,2020-03-23,"Yes",0.87321142919013,1
"bullish","AAPL",3,5,2020-03-24,"No",0.612053333525257,1
"bullish","AAPL",3,5,2020-03-25,"Yes",0.856173278410131,1
"bullish","AAPL",3,5,2020-03-26,"No",0.835522201664418,1
"bullish","AAPL",3,5,2020-03-27,"No",0.867368999325244,1
"bullish","AAPL",3,5,2020-03-30,"No",0.601282272028453,1
"bullish","AAPL",3,5,2020-03-31,"No",0.899880999507701,1
"bullish","AAPL",3,5,2020-04-01,"Yes",0.697724551900783,1
"bullish","AAPL",3,5,2020-04-02,"Yes",0.168781578021332,0
"bullish","AAPL",3,5,2020-04-03,"Yes",0.250991435184966,0
"bullish","AAPL",3,5,2020-04-06,"No",0.598764749739747,1
"bullish","AAPL",3,5,2020-04-07,"Yes",0.872055304529648,1
"bullish","AAPL",3,5,2020-04-08,"Yes",0.1043715854485,0
"bullish","AAPL",3,5,2020-04-09,"Yes",0.666130577050844,1
"bullish","AAPL",3,5,2020-04-13,"Yes",0.182832527515487,0
"bullish","AAPL",3,5,2020-04-14,"No",0.0774254795599164,0
"bullish","AAPL",3,5,2020-04-15,"No",0.0699860610490562,0
"bullish","AAPL",3,5,2020-04-16,"No",0.117181696954726,0
"bullish","AAPL",3,5,2020-04-17,"No",0.212690555913357,0
"bullish","AAPL",3,5,2020-04-20,"No",0.458240886854569,0
"bullish","AAPL",3,5,2020-04-21,"Yes",0.306818646415119,0
"bullish","AAPL",3,5,2020-04-22,"No",0.142419186907484,0
"bullish","AAPL",3,5,2020-04-23,"No",0.322028323414855,0
"bullish","AAPL",3,5,2020-04-24,"No",0.0946872794255266,0
"bullish","AAPL",3,5,2020-04-27,"Yes",0.0958909630144513,0
"bullish","AAPL",3,5,2020-04-28,"Yes",0.138176712792174,0
"bullish","AAPL",3,5,2020-04-29,"No",0.0636735881940392,0
"bullish","AAPL",3,5,2020-04-30,"No",0.0756620964005112,0
"bullish","AAPL",3,5,2020-05-01,"Yes",0.333537268672985,0
"bullish","AAPL",3,5,2020-05-04,"Yes",0.0771343457480921,0
"bullish","AAPL",3,5,2020-05-05,"Yes",0.064253108534532,0
"bullish","AAPL",3,5,2020-05-06,"Yes",0.0988344256015961,0
"bullish","AAPL",3,5,2020-05-07,"No",0.0850349465852252,0
"bullish","AAPL",3,5,2020-05-08,"No",0.0851485178898981,0
"bullish","AAPL",3,5,2020-05-11,NA,0.0687554147123569,0
"bullish","AAPL",3,5,2020-05-12,NA,0.0645448611108206,0
"bullish","AAPL",3,5,2020-05-13,NA,0.182894131216736,0
"bullish","AAPL",4,5,2020-01-03,"Yes",0.0691743451964906,0
"bullish","AAPL",4,5,2020-01-06,"Yes",0.0544172621640203,0
"bullish","AAPL",4,5,2020-01-07,"Yes",0.0688166512798983,0
"bullish","AAPL",4,5,2020-01-08,"No",0.0558614420699597,0
"bullish","AAPL",4,5,2020-01-09,"No",0.104630084118614,0
"bullish","AAPL",4,5,2020-01-10,"No",0.185741377831785,0
"bullish","AAPL",4,5,2020-01-13,"No",0.100563721713256,0
"bullish","AAPL",4,5,2020-01-14,"No",0.536162316959463,1
"bullish","AAPL",4,5,2020-01-15,"No",0.791470142099994,1
"bullish","AAPL",4,5,2020-01-16,"No",0.707961882594541,1
"bullish","AAPL",4,5,2020-01-17,"No",0.510708480779595,1
"bullish","AAPL",4,5,2020-01-21,"No",0.699965308446315,1
"bullish","AAPL",4,5,2020-01-22,"No",0.334663508544884,0
"bullish","AAPL",4,5,2020-01-23,"No",0.513639768538037,1
"bullish","AAPL",4,5,2020-01-24,"No",0.28216131045872,0
"bullish","AAPL",4,5,2020-01-27,"No",0.717445663603213,1
"bullish","AAPL",4,5,2020-01-28,"No",0.864589774920656,1
"bullish","AAPL",4,5,2020-01-29,"No",0.828946895215603,1
"bullish","AAPL",4,5,2020-01-30,"No",0.73433540665281,1
"bullish","AAPL",4,5,2020-01-31,"Yes",0.148404775342456,0
"bullish","AAPL",4,5,2020-02-03,"Yes",0.0642671796467288,0
"bullish","AAPL",4,5,2020-02-04,"No",0.163697634875033,0
"bullish","AAPL",4,5,2020-02-05,"No",0.192083698258439,0
"bullish","AAPL",4,5,2020-02-06,"No",0.434287342786154,0
"bullish","AAPL",4,5,2020-02-07,"No",0.169975743037235,0
"bullish","AAPL",4,5,2020-02-10,"No",0.079196539802861,0
"bullish","AAPL",4,5,2020-02-11,"No",0.242969314910417,0
"bullish","AAPL",4,5,2020-02-12,"No",0.26465872388735,0
"bullish","AAPL",4,5,2020-02-13,"No",0.176717670322699,0
"bullish","AAPL",4,5,2020-02-14,"No",0.287323565759489,0
"bullish","AAPL",4,5,2020-02-18,"No",0.693683633178286,1
"bullish","AAPL",4,5,2020-02-19,"No",0.531773680794638,1
"bullish","AAPL",4,5,2020-02-20,"No",0.624225062878759,1
"bullish","AAPL",4,5,2020-02-21,"No",0.320276192878152,0
"bullish","AAPL",4,5,2020-02-24,"No",0.180339635030937,0
"bullish","AAPL",4,5,2020-02-25,"Yes",0.10580991248168,0
"bullish","AAPL",4,5,2020-02-26,"No",0.086378117140777,0
"bullish","AAPL",4,5,2020-02-27,"Yes",0.114281281241711,0
"bullish","AAPL",4,5,2020-02-28,"Yes",0.148312413101409,0
"bullish","AAPL",4,5,2020-03-02,"No",0.162020138494109,0
"bullish","AAPL",4,5,2020-03-03,"No",0.284969169683734,0
"bullish","AAPL",4,5,2020-03-04,"No",0.0792730875664928,0
"bullish","AAPL",4,5,2020-03-05,"No",0.302407594617362,0
"bullish","AAPL",4,5,2020-03-06,"No",0.221891364775055,0
"bullish","AAPL",4,5,2020-03-09,"Yes",0.354600955838193,0
"bullish","AAPL",4,5,2020-03-10,"No",0.508316539271352,1
"bullish","AAPL",4,5,2020-03-11,"No",0.71110549946854,1
"bullish","AAPL",4,5,2020-03-12,"No",0.481524528437587,0
"bullish","AAPL",4,5,2020-03-13,"No",0.938098743591771,1
"bullish","AAPL",4,5,2020-03-16,"No",0.852067421716049,1
"bullish","AAPL",4,5,2020-03-17,"No",0.83793910359477,1
"bullish","AAPL",4,5,2020-03-18,"No",0.924851972296041,1
"bullish","AAPL",4,5,2020-03-19,"No",0.38334650127125,0
"bullish","AAPL",4,5,2020-03-20,"Yes",0.531558112584018,1
"bullish","AAPL",4,5,2020-03-23,"Yes",0.761492109010084,1
