"trend","symbol","n_period","l_period","trainMethod","term","class","estimate","conf.low","conf.high","p.value"
"bullish","AAPL",1,15,"glm","f1","Yes",0.440677966101695,NA,NA,NA
"bullish","AAPL",1,15,"glm","prevalence","Yes",0.297297297297297,NA,NA,NA
"bullish","AAPL",1,15,"glm","detection_rate","Yes",0.117117117117117,NA,NA,NA
"bullish","AAPL",1,15,"glm","detection_prevalence","Yes",0.234234234234234,NA,NA,NA
"bullish","AAPL",1,15,"glm","balanced_accuracy","Yes",0.613636363636364,NA,NA,NA
"bullish","AAPL",1,15,"nb","accuracy",NA,0.693693693693694,0.599073972220793,0.777673281379598,0.62701996084766
"bullish","AAPL",1,15,"nb","kappa",NA,0.314814814814815,NA,NA,0.229949056794214
"bullish","AAPL",1,15,"nb","sensitivity","Yes",0.606060606060606,NA,NA,NA
"bullish","AAPL",1,15,"nb","specificity","Yes",0.730769230769231,NA,NA,NA
"bullish","AAPL",1,15,"nb","pos_pred_value","Yes",0.487804878048781,NA,NA,NA
"bullish","AAPL",1,15,"nb","neg_pred_value","Yes",0.814285714285714,NA,NA,NA
"bullish","AAPL",1,15,"nb","precision","Yes",0.48780487804878,NA,NA,NA
"bullish","AAPL",1,15,"nb","recall","Yes",0.606060606060606,NA,NA,NA
"bullish","AAPL",1,15,"nb","f1","Yes",0.540540540540541,NA,NA,NA
"bullish","AAPL",1,15,"nb","prevalence","Yes",0.297297297297297,NA,NA,NA
"bullish","AAPL",1,15,"nb","detection_rate","Yes",0.18018018018018,NA,NA,NA
"bullish","AAPL",1,15,"nb","detection_prevalence","Yes",0.369369369369369,NA,NA,NA
"bullish","AAPL",1,15,"nb","balanced_accuracy","Yes",0.668414918414918,NA,NA,NA
"bullish","AAPL",1,15,"gbm","accuracy",NA,0.837837837837838,0.755874867235345,0.900967180853231,0.000775249408139448
"bullish","AAPL",1,15,"gbm","kappa",NA,0.625,NA,NA,0.479500122186953
"bullish","AAPL",1,15,"gbm","sensitivity","Yes",0.787878787878788,NA,NA,NA
"bullish","AAPL",1,15,"gbm","specificity","Yes",0.858974358974359,NA,NA,NA
"bullish","AAPL",1,15,"gbm","pos_pred_value","Yes",0.702702702702703,NA,NA,NA
"bullish","AAPL",1,15,"gbm","neg_pred_value","Yes",0.905405405405405,NA,NA,NA
"bullish","AAPL",1,15,"gbm","precision","Yes",0.702702702702703,NA,NA,NA
"bullish","AAPL",1,15,"gbm","recall","Yes",0.787878787878788,NA,NA,NA
"bullish","AAPL",1,15,"gbm","f1","Yes",0.742857142857143,NA,NA,NA
"bullish","AAPL",1,15,"gbm","prevalence","Yes",0.297297297297297,NA,NA,NA
"bullish","AAPL",1,15,"gbm","detection_rate","Yes",0.234234234234234,NA,NA,NA
"bullish","AAPL",1,15,"gbm","detection_prevalence","Yes",0.333333333333333,NA,NA,NA
"bullish","AAPL",1,15,"gbm","balanced_accuracy","Yes",0.823426573426573,NA,NA,NA
"bullish","AAPL",1,15,"glm - top layer","accuracy",NA,0.837837837837838,0.755874867235345,0.900967180853231,0.000775249408139448
"bullish","AAPL",1,15,"glm - top layer","kappa",NA,0.618556701030928,NA,NA,0.813663715766792
"bullish","AAPL",1,15,"glm - top layer","sensitivity","Yes",0.757575757575758,NA,NA,NA
"bullish","AAPL",1,15,"glm - top layer","specificity","Yes",0.871794871794872,NA,NA,NA
"bullish","AAPL",1,15,"glm - top layer","pos_pred_value","Yes",0.714285714285714,NA,NA,NA
"bullish","AAPL",1,15,"glm - top layer","neg_pred_value","Yes",0.894736842105263,NA,NA,NA
"bullish","AAPL",1,15,"glm - top layer","precision","Yes",0.714285714285714,NA,NA,NA
"bullish","AAPL",1,15,"glm - top layer","recall","Yes",0.757575757575758,NA,NA,NA
"bullish","AAPL",1,15,"glm - top layer","f1","Yes",0.735294117647059,NA,NA,NA
"bullish","AAPL",1,15,"glm - top layer","prevalence","Yes",0.297297297297297,NA,NA,NA
"bullish","AAPL",1,15,"glm - top layer","detection_rate","Yes",0.225225225225225,NA,NA,NA
"bullish","AAPL",1,15,"glm - top layer","detection_prevalence","Yes",0.315315315315315,NA,NA,NA
"bullish","AAPL",1,15,"glm - top layer","balanced_accuracy","Yes",0.814685314685315,NA,NA,NA
"bullish","AAPL",1,15,"nb - top layer","accuracy",NA,0.774774774774775,0.685730575649999,0.848631610986845,0.0569297750617392
"bullish","AAPL",1,15,"nb - top layer","kappa",NA,0.492037342119714,NA,NA,0.230139340443417
"bullish","AAPL",1,15,"nb - top layer","sensitivity","Yes",0.727272727272727,NA,NA,NA
"bullish","AAPL",1,15,"nb - top layer","specificity","Yes",0.794871794871795,NA,NA,NA
"bullish","AAPL",1,15,"nb - top layer","pos_pred_value","Yes",0.6,NA,NA,NA
"bullish","AAPL",1,15,"nb - top layer","neg_pred_value","Yes",0.873239436619718,NA,NA,NA
"bullish","AAPL",1,15,"nb - top layer","precision","Yes",0.6,NA,NA,NA
"bullish","AAPL",1,15,"nb - top layer","recall","Yes",0.727272727272727,NA,NA,NA
"bullish","AAPL",1,15,"nb - top layer","f1","Yes",0.657534246575343,NA,NA,NA
"bullish","AAPL",1,15,"nb - top layer","prevalence","Yes",0.297297297297297,NA,NA,NA
"bullish","AAPL",1,15,"nb - top layer","detection_rate","Yes",0.216216216216216,NA,NA,NA
"bullish","AAPL",1,15,"nb - top layer","detection_prevalence","Yes",0.36036036036036,NA,NA,NA
"bullish","AAPL",1,15,"nb - top layer","balanced_accuracy","Yes",0.761072261072261,NA,NA,NA
"bullish","AAPL",1,15,"gbm - top layer","accuracy",NA,0.81981981981982,0.735535411941236,0.886327712878777,0.00346216531437679
"bullish","AAPL",1,15,"gbm - top layer","kappa",NA,0.568764568764569,NA,NA,1
"bullish","AAPL",1,15,"gbm - top layer","sensitivity","Yes",0.696969696969697,NA,NA,NA
"bullish","AAPL",1,15,"gbm - top layer","specificity","Yes",0.871794871794872,NA,NA,NA
"bullish","AAPL",1,15,"gbm - top layer","pos_pred_value","Yes",0.696969696969697,NA,NA,NA
"bullish","AAPL",1,15,"gbm - top layer","neg_pred_value","Yes",0.871794871794872,NA,NA,NA
"bullish","AAPL",1,15,"gbm - top layer","precision","Yes",0.696969696969697,NA,NA,NA
"bullish","AAPL",1,15,"gbm - top layer","recall","Yes",0.696969696969697,NA,NA,NA
"bullish","AAPL",1,15,"gbm - top layer","f1","Yes",0.696969696969697,NA,NA,NA
"bullish","AAPL",1,15,"gbm - top layer","prevalence","Yes",0.297297297297297,NA,NA,NA
"bullish","AAPL",1,15,"gbm - top layer","detection_rate","Yes",0.207207207207207,NA,NA,NA
"bullish","AAPL",1,15,"gbm - top layer","detection_prevalence","Yes",0.297297297297297,NA,NA,NA
"bullish","AAPL",1,15,"gbm - top layer","balanced_accuracy","Yes",0.784382284382284,NA,NA,NA
"bullish","AAPL",1,15,"final - averaging","accuracy",NA,0.81981981981982,0.735535411941236,0.886327712878777,0.00346216531437679
"bullish","AAPL",1,15,"final - averaging","kappa",NA,0.590254706533776,NA,NA,0.263552477282973
"bullish","AAPL",1,15,"final - averaging","sensitivity","Yes",0.787878787878788,NA,NA,NA
"bullish","AAPL",1,15,"final - averaging","specificity","Yes",0.833333333333333,NA,NA,NA
"bullish","AAPL",1,15,"final - averaging","pos_pred_value","Yes",0.666666666666667,NA,NA,NA
"bullish","AAPL",1,15,"final - averaging","neg_pred_value","Yes",0.902777777777778,NA,NA,NA
"bullish","AAPL",1,15,"final - averaging","precision","Yes",0.666666666666667,NA,NA,NA
"bullish","AAPL",1,15,"final - averaging","recall","Yes",0.787878787878788,NA,NA,NA
"bullish","AAPL",1,15,"final - averaging","f1","Yes",0.722222222222222,NA,NA,NA
"bullish","AAPL",1,15,"final - averaging","prevalence","Yes",0.297297297297297,NA,NA,NA
"bullish","AAPL",1,15,"final - averaging","detection_rate","Yes",0.234234234234234,NA,NA,NA
"bullish","AAPL",1,15,"final - averaging","detection_prevalence","Yes",0.351351351351351,NA,NA,NA
"bullish","AAPL",1,15,"final - averaging","balanced_accuracy","Yes",0.810606060606061,NA,NA,NA
"bullish","AAPL",2,15,"glm","accuracy",NA,0.718181818181818,0.624429247911441,0.799820331122425,0.464016941096557
"bullish","AAPL",2,15,"glm","kappa",NA,0.190023752969121,NA,NA,0.0040571360323713
"bullish","AAPL",2,15,"glm","sensitivity","Yes",0.25,NA,NA,NA
"bullish","AAPL",2,15,"glm","specificity","Yes",0.91025641025641,NA,NA,NA
"bullish","AAPL",2,15,"glm","pos_pred_value","Yes",0.533333333333333,NA,NA,NA
"bullish","AAPL",2,15,"glm","neg_pred_value","Yes",0.747368421052632,NA,NA,NA
"bullish","AAPL",2,15,"glm","precision","Yes",0.533333333333333,NA,NA,NA
"bullish","AAPL",2,15,"glm","recall","Yes",0.25,NA,NA,NA
"bullish","AAPL",2,15,"glm","f1","Yes",0.340425531914894,NA,NA,NA
"bullish","AAPL",2,15,"glm","prevalence","Yes",0.290909090909091,NA,NA,NA
"bullish","AAPL",2,15,"glm","detection_rate","Yes",0.0727272727272727,NA,NA,NA
"bullish","AAPL",2,15,"glm","detection_prevalence","Yes",0.136363636363636,NA,NA,NA
"bullish","AAPL",2,15,"glm","balanced_accuracy","Yes",0.580128205128205,NA,NA,NA
"bullish","AAPL",2,15,"nb","accuracy",NA,0.672727272727273,0.576720960940002,0.759167631532631,0.82804109499144
"bullish","AAPL",2,15,"nb","kappa",NA,0.143598615916955,NA,NA,0.243345009148763
"bullish","AAPL",2,15,"nb","sensitivity","Yes",0.3125,NA,NA,NA
"bullish","AAPL",2,15,"nb","specificity","Yes",0.82051282051282,NA,NA,NA
"bullish","AAPL",2,15,"nb","pos_pred_value","Yes",0.416666666666667,NA,NA,NA
"bullish","AAPL",2,15,"nb","neg_pred_value","Yes",0.744186046511628,NA,NA,NA
"bullish","AAPL",2,15,"nb","precision","Yes",0.416666666666667,NA,NA,NA
"bullish","AAPL",2,15,"nb","recall","Yes",0.3125,NA,NA,NA
"bullish","AAPL",2,15,"nb","f1","Yes",0.357142857142857,NA,NA,NA
"bullish","AAPL",2,15,"nb","prevalence","Yes",0.290909090909091,NA,NA,NA
"bullish","AAPL",2,15,"nb","detection_rate","Yes",0.0909090909090909,NA,NA,NA
"bullish","AAPL",2,15,"nb","detection_prevalence","Yes",0.218181818181818,NA,NA,NA
"bullish","AAPL",2,15,"nb","balanced_accuracy","Yes",0.56650641025641,NA,NA,NA
"bullish","AAPL",2,15,"gbm","accuracy",NA,0.8,0.713004866399061,0.870211511793048,0.0202925377005241
"bullish","AAPL",2,15,"gbm","kappa",NA,0.48685326547922,NA,NA,0.286422022777859
"bullish","AAPL",2,15,"gbm","sensitivity","Yes",0.5625,NA,NA,NA
"bullish","AAPL",2,15,"gbm","specificity","Yes",0.897435897435897,NA,NA,NA
"bullish","AAPL",2,15,"gbm","pos_pred_value","Yes",0.692307692307692,NA,NA,NA
"bullish","AAPL",2,15,"gbm","neg_pred_value","Yes",0.833333333333333,NA,NA,NA
"bullish","AAPL",2,15,"gbm","precision","Yes",0.692307692307692,NA,NA,NA
"bullish","AAPL",2,15,"gbm","recall","Yes",0.5625,NA,NA,NA
"bullish","AAPL",2,15,"gbm","f1","Yes",0.620689655172414,NA,NA,NA
"bullish","AAPL",2,15,"gbm","prevalence","Yes",0.290909090909091,NA,NA,NA
"bullish","AAPL",2,15,"gbm","detection_rate","Yes",0.163636363636364,NA,NA,NA
"bullish","AAPL",2,15,"gbm","detection_prevalence","Yes",0.236363636363636,NA,NA,NA
"bullish","AAPL",2,15,"gbm","balanced_accuracy","Yes",0.729967948717949,NA,NA,NA
"bullish","AAPL",2,15,"glm - top layer","accuracy",NA,0.809090909090909,0.723102257136367,0.877766587954645,0.0114561050661923
"bullish","AAPL",2,15,"glm - top layer","kappa",NA,0.514909701805964,NA,NA,0.382733088885226
"bullish","AAPL",2,15,"glm - top layer","sensitivity","Yes",0.59375,NA,NA,NA
"bullish","AAPL",2,15,"glm - top layer","specificity","Yes",0.897435897435897,NA,NA,NA
"bullish","AAPL",2,15,"glm - top layer","pos_pred_value","Yes",0.703703703703704,NA,NA,NA
"bullish","AAPL",2,15,"glm - top layer","neg_pred_value","Yes",0.843373493975904,NA,NA,NA
"bullish","AAPL",2,15,"glm - top layer","precision","Yes",0.703703703703704,NA,NA,NA
"bullish","AAPL",2,15,"glm - top layer","recall","Yes",0.59375,NA,NA,NA
"bullish","AAPL",2,15,"glm - top layer","f1","Yes",0.644067796610169,NA,NA,NA
"bullish","AAPL",2,15,"glm - top layer","prevalence","Yes",0.290909090909091,NA,NA,NA
"bullish","AAPL",2,15,"glm - top layer","detection_rate","Yes",0.172727272727273,NA,NA,NA
"bullish","AAPL",2,15,"glm - top layer","detection_prevalence","Yes",0.245454545454545,NA,NA,NA
"bullish","AAPL",2,15,"glm - top layer","balanced_accuracy","Yes",0.745592948717949,NA,NA,NA
"bullish","AAPL",2,15,"nb - top layer","accuracy",NA,0.763636363636364,0.673160977989176,0.839421080615428,0.122947047932997
"bullish","AAPL",2,15,"nb - top layer","kappa",NA,0.405158069883528,NA,NA,0.556298461274735
"bullish","AAPL",2,15,"nb - top layer","sensitivity","Yes",0.53125,NA,NA,NA
"bullish","AAPL",2,15,"nb - top layer","specificity","Yes",0.858974358974359,NA,NA,NA
"bullish","AAPL",2,15,"nb - top layer","pos_pred_value","Yes",0.607142857142857,NA,NA,NA
"bullish","AAPL",2,15,"nb - top layer","neg_pred_value","Yes",0.817073170731707,NA,NA,NA
"bullish","AAPL",2,15,"nb - top layer","precision","Yes",0.607142857142857,NA,NA,NA
"bullish","AAPL",2,15,"nb - top layer","recall","Yes",0.53125,NA,NA,NA
"bullish","AAPL",2,15,"nb - top layer","f1","Yes",0.566666666666667,NA,NA,NA
"bullish","AAPL",2,15,"nb - top layer","prevalence","Yes",0.290909090909091,NA,NA,NA
"bullish","AAPL",2,15,"nb - top layer","detection_rate","Yes",0.154545454545455,NA,NA,NA
"bullish","AAPL",2,15,"nb - top layer","detection_prevalence","Yes",0.254545454545455,NA,NA,NA
"bullish","AAPL",2,15,"nb - top layer","balanced_accuracy","Yes",0.69511217948718,NA,NA,NA
"bullish","AAPL",2,15,"gbm - top layer","accuracy",NA,0.8,0.713004866399061,0.870211511793048,0.0202925377005241
"bullish","AAPL",2,15,"gbm - top layer","kappa",NA,0.48685326547922,NA,NA,0.286422022777859
"bullish","AAPL",2,15,"gbm - top layer","sensitivity","Yes",0.5625,NA,NA,NA
"bullish","AAPL",2,15,"gbm - top layer","specificity","Yes",0.897435897435897,NA,NA,NA
"bullish","AAPL",2,15,"gbm - top layer","pos_pred_value","Yes",0.692307692307692,NA,NA,NA
"bullish","AAPL",2,15,"gbm - top layer","neg_pred_value","Yes",0.833333333333333,NA,NA,NA
"bullish","AAPL",2,15,"gbm - top layer","precision","Yes",0.692307692307692,NA,NA,NA
"bullish","AAPL",2,15,"gbm - top layer","recall","Yes",0.5625,NA,NA,NA
"bullish","AAPL",2,15,"gbm - top layer","f1","Yes",0.620689655172414,NA,NA,NA
"bullish","AAPL",2,15,"gbm - top layer","prevalence","Yes",0.290909090909091,NA,NA,NA
"bullish","AAPL",2,15,"gbm - top layer","detection_rate","Yes",0.163636363636364,NA,NA,NA
"bullish","AAPL",2,15,"gbm - top layer","detection_prevalence","Yes",0.236363636363636,NA,NA,NA
"bullish","AAPL",2,15,"gbm - top layer","balanced_accuracy","Yes",0.729967948717949,NA,NA,NA
"bullish","AAPL",2,15,"final - averaging","accuracy",NA,0.809090909090909,0.723102257136367,0.877766587954645,0.0114561050661923
"bullish","AAPL",2,15,"final - averaging","kappa",NA,0.514909701805964,NA,NA,0.382733088885226
"bullish","AAPL",2,15,"final - averaging","sensitivity","Yes",0.59375,NA,NA,NA
"bullish","AAPL",2,15,"final - averaging","specificity","Yes",0.897435897435897,NA,NA,NA
"bullish","AAPL",2,15,"final - averaging","pos_pred_value","Yes",0.703703703703704,NA,NA,NA
"bullish","AAPL",2,15,"final - averaging","neg_pred_value","Yes",0.843373493975904,NA,NA,NA
"bullish","AAPL",2,15,"final - averaging","precision","Yes",0.703703703703704,NA,NA,NA
"bullish","AAPL",2,15,"final - averaging","recall","Yes",0.59375,NA,NA,NA
"bullish","AAPL",2,15,"final - averaging","f1","Yes",0.644067796610169,NA,NA,NA
"bullish","AAPL",2,15,"final - averaging","prevalence","Yes",0.290909090909091,NA,NA,NA
"bullish","AAPL",2,15,"final - averaging","detection_rate","Yes",0.172727272727273,NA,NA,NA
"bullish","AAPL",2,15,"final - averaging","detection_prevalence","Yes",0.245454545454545,NA,NA,NA
"bullish","AAPL",2,15,"final - averaging","balanced_accuracy","Yes",0.745592948717949,NA,NA,NA
"bullish","AAPL",3,15,"glm","accuracy",NA,0.675675675675676,0.580253548868988,0.761456317913291,0.768305457514248
"bullish","AAPL",3,15,"glm","kappa",NA,0.165413533834586,NA,NA,0.243345009148763
"bullish","AAPL",3,15,"glm","sensitivity","Yes",0.333333333333333,NA,NA,NA
"bullish","AAPL",3,15,"glm","specificity","Yes",0.82051282051282,NA,NA,NA
"bullish","AAPL",3,15,"glm","pos_pred_value","Yes",0.44,NA,NA,NA
"bullish","AAPL",3,15,"glm","neg_pred_value","Yes",0.744186046511628,NA,NA,NA
"bullish","AAPL",3,15,"glm","precision","Yes",0.44,NA,NA,NA
"bullish","AAPL",3,15,"glm","recall","Yes",0.333333333333333,NA,NA,NA
"bullish","AAPL",3,15,"glm","f1","Yes",0.379310344827586,NA,NA,NA
"bullish","AAPL",3,15,"glm","prevalence","Yes",0.297297297297297,NA,NA,NA
"bullish","AAPL",3,15,"glm","detection_rate","Yes",0.0990990990990991,NA,NA,NA
"bullish","AAPL",3,15,"glm","detection_prevalence","Yes",0.225225225225225,NA,NA,NA
"bullish","AAPL",3,15,"glm","balanced_accuracy","Yes",0.576923076923077,NA,NA,NA
"bullish","AAPL",3,15,"nb","accuracy",NA,0.666666666666667,0.570897023070095,0.753293035784344,0.825468984784693
"bullish","AAPL",3,15,"nb","kappa",NA,0.180730101735488,NA,NA,0.742308394071716
"bullish","AAPL",3,15,"nb","sensitivity","Yes",0.393939393939394,NA,NA,NA
"bullish","AAPL",3,15,"nb","specificity","Yes",0.782051282051282,NA,NA,NA
"bullish","AAPL",3,15,"nb","pos_pred_value","Yes",0.433333333333333,NA,NA,NA
"bullish","AAPL",3,15,"nb","neg_pred_value","Yes",0.753086419753086,NA,NA,NA
"bullish","AAPL",3,15,"nb","precision","Yes",0.433333333333333,NA,NA,NA
"bullish","AAPL",3,15,"nb","recall","Yes",0.393939393939394,NA,NA,NA
"bullish","AAPL",3,15,"nb","f1","Yes",0.412698412698413,NA,NA,NA
"bullish","AAPL",3,15,"nb","prevalence","Yes",0.297297297297297,NA,NA,NA
"bullish","AAPL",3,15,"nb","detection_rate","Yes",0.117117117117117,NA,NA,NA
"bullish","AAPL",3,15,"nb","detection_prevalence","Yes",0.27027027027027,NA,NA,NA
"bullish","AAPL",3,15,"nb","balanced_accuracy","Yes",0.587995337995338,NA,NA,NA
"bullish","AAPL",3,15,"gbm","accuracy",NA,0.792792792792793,0.705488348779455,0.86388175311518,0.0215682312086671
"bullish","AAPL",3,15,"gbm","kappa",NA,0.451321727917473,NA,NA,0.0370562185641189
"bullish","AAPL",3,15,"gbm","sensitivity","Yes",0.484848484848485,NA,NA,NA
"bullish","AAPL",3,15,"gbm","specificity","Yes",0.923076923076923,NA,NA,NA
"bullish","AAPL",3,15,"gbm","pos_pred_value","Yes",0.727272727272727,NA,NA,NA
"bullish","AAPL",3,15,"gbm","neg_pred_value","Yes",0.808988764044944,NA,NA,NA
"bullish","AAPL",3,15,"gbm","precision","Yes",0.727272727272727,NA,NA,NA
"bullish","AAPL",3,15,"gbm","recall","Yes",0.484848484848485,NA,NA,NA
"bullish","AAPL",3,15,"gbm","f1","Yes",0.581818181818182,NA,NA,NA
"bullish","AAPL",3,15,"gbm","prevalence","Yes",0.297297297297297,NA,NA,NA
"bullish","AAPL",3,15,"gbm","detection_rate","Yes",0.144144144144144,NA,NA,NA
"bullish","AAPL",3,15,"gbm","detection_prevalence","Yes",0.198198198198198,NA,NA,NA
"bullish","AAPL",3,15,"gbm","balanced_accuracy","Yes",0.703962703962704,NA,NA,NA
"bullish","AAPL",3,15,"glm - top layer","accuracy",NA,0.810810810810811,0.725461406561712,0.878906946382042,0.00671616312423688
"bullish","AAPL",3,15,"glm - top layer","kappa",NA,0.489151873767258,NA,NA,0.00882876095281862
"bullish","AAPL",3,15,"glm - top layer","sensitivity","Yes",0.484848484848485,NA,NA,NA
"bullish","AAPL",3,15,"glm - top layer","specificity","Yes",0.948717948717949,NA,NA,NA
"bullish","AAPL",3,15,"glm - top layer","pos_pred_value","Yes",0.8,NA,NA,NA
"bullish","AAPL",3,15,"glm - top layer","neg_pred_value","Yes",0.813186813186813,NA,NA,NA
"bullish","AAPL",3,15,"glm - top layer","precision","Yes",0.8,NA,NA,NA
"bullish","AAPL",3,15,"glm - top layer","recall","Yes",0.484848484848485,NA,NA,NA
"bullish","AAPL",3,15,"glm - top layer","f1","Yes",0.60377358490566,NA,NA,NA
"bullish","AAPL",3,15,"glm - top layer","prevalence","Yes",0.297297297297297,NA,NA,NA
"bullish","AAPL",3,15,"glm - top layer","detection_rate","Yes",0.144144144144144,NA,NA,NA
"bullish","AAPL",3,15,"glm - top layer","detection_prevalence","Yes",0.18018018018018,NA,NA,NA
"bullish","AAPL",3,15,"glm - top layer","balanced_accuracy","Yes",0.716783216783217,NA,NA,NA
"bullish","AAPL",3,15,"nb - top layer","accuracy",NA,0.747747747747748,0.656459333977215,0.825376728618684,0.175467856335722
"bullish","AAPL",3,15,"nb - top layer","kappa",NA,0.338441890166028,NA,NA,0.0889730117018133
"bullish","AAPL",3,15,"nb - top layer","sensitivity","Yes",0.424242424242424,NA,NA,NA
"bullish","AAPL",3,15,"nb - top layer","specificity","Yes",0.884615384615385,NA,NA,NA
"bullish","AAPL",3,15,"nb - top layer","pos_pred_value","Yes",0.608695652173913,NA,NA,NA
"bullish","AAPL",3,15,"nb - top layer","neg_pred_value","Yes",0.784090909090909,NA,NA,NA
"bullish","AAPL",3,15,"nb - top layer","precision","Yes",0.608695652173913,NA,NA,NA
"bullish","AAPL",3,15,"nb - top layer","recall","Yes",0.424242424242424,NA,NA,NA
"bullish","AAPL",3,15,"nb - top layer","f1","Yes",0.5,NA,NA,NA
"bullish","AAPL",3,15,"nb - top layer","prevalence","Yes",0.297297297297297,NA,NA,NA
"bullish","AAPL",3,15,"nb - top layer","detection_rate","Yes",0.126126126126126,NA,NA,NA
"bullish","AAPL",3,15,"nb - top layer","detection_prevalence","Yes",0.207207207207207,NA,NA,NA
"bullish","AAPL",3,15,"nb - top layer","balanced_accuracy","Yes",0.654428904428904,NA,NA,NA
"bullish","AAPL",3,15,"gbm - top layer","accuracy",NA,0.810810810810811,0.725461406561712,0.878906946382042,0.00671616312423688
"bullish","AAPL",3,15,"gbm - top layer","kappa",NA,0.468172484599589,NA,NA,0.000480341199981871
"bullish","AAPL",3,15,"gbm - top layer","sensitivity","Yes",0.424242424242424,NA,NA,NA
"bullish","AAPL",3,15,"gbm - top layer","specificity","Yes",0.974358974358974,NA,NA,NA
